LATITUDE;LONGITUDE;PADRAO;CHURRASQUEIRA;PISCINA;PLAYGROUND;PORTARIA;SALAO_FESTAS;QUADRA_POLIESPORTIVA;VAGAS_GARAGEM;BANHEIROS;QUARTOS;AREA;VALOR
-23.63;-46.73;2;1;1;1;1;1;0;1;1;2;55.08;335000
-23.62;-46.74;2;1;1;1;1;1;1;1;1;3;77.69;528000
-23.61;-46.75;2;1;1;1;1;1;0;2;1;2;117.28;657000
-23.62;-46.74;2;1;1;1;1;1;1;2;1;3;85.32;460000
-23.62;-46.74;2;1;1;0;1;1;1;1;1;2;77.69;493000
-23.62;-46.74;2;1;1;1;1;1;1;2;1;2;152.88;520000
-23.62;-46.74;2;1;1;1;1;1;1;1;0;2;54.94;411000
-23.62;-46.74;2;1;1;1;1;1;0;2;1;3;205.11;648000
-23.62;-46.73;2;1;1;1;1;1;1;1;2;2;84.73;557868
-23.62;-46.73;2;1;1;0;1;1;1;2;1;3;84.73;594000
-23.62;-46.74;2;1;0;1;1;1;0;1;0;2;56.43;280000
-23.62;-46.75;1;0;0;0;1;1;0;1;0;2;56.43;216500
-23.62;-46.74;1;0;0;0;1;1;0;2;0;2;56.43;260000
-23.62;-46.74;1;0;0;1;1;1;0;1;0;2;56.43;225000
-23.62;-46.74;2;0;0;0;1;0;0;1;0;2;56.43;207000
-23.62;-46.74;2;0;0;1;1;1;0;1;0;2;56.43;260000
-23.62;-46.74;2;0;0;1;1;0;0;1;0;2;56.43;215000
-23.63;-46.74;2;1;0;1;0;1;0;1;0;2;56.43;225000
-23.62;-46.74;2;0;0;1;1;0;0;1;0;2;56.43;260000
-23.62;-46.74;2;0;0;1;1;1;0;1;0;2;56.43;225500
-23.62;-46.74;2;1;0;1;1;1;0;0;0;2;56.43;220000
-23.62;-46.74;1;0;0;1;1;1;0;1;0;2;56.43;225000
-23.62;-46.74;2;0;0;1;1;0;0;1;0;2;56.43;190000
-23.62;-46.75;2;1;1;1;1;1;0;1;0;3;60.87;270000
-23.63;-46.74;2;0;0;1;1;1;0;0;0;2;56.43;245000
-23.62;-46.75;2;0;0;1;1;0;0;1;0;2;56.43;198000
-23.62;-46.74;2;0;0;1;1;0;0;1;0;2;56.43;200000
-23.62;-46.74;2;0;0;1;1;0;0;1;0;2;56.43;170000
-23.62;-46.74;2;0;0;1;1;1;0;1;0;2;73.46;215000
-23.63;-46.74;2;0;0;1;1;0;0;1;0;2;56.43;225000
-23.62;-46.74;2;0;0;1;1;0;0;1;0;2;56.43;221000
-23.63;-46.74;2;0;0;0;1;0;0;1;0;2;52.55;216085
-23.62;-46.74;2;0;0;0;0;0;0;1;0;2;52.55;190000
-23.62;-46.74;2;0;0;0;1;0;0;1;0;2;52.55;200000
-23.62;-46.74;1;1;0;1;1;0;0;1;0;2;52.55;219000
-23.62;-46.74;2;1;0;1;1;1;0;1;0;2;52.55;220000
-23.62;-46.74;2;0;0;0;1;0;0;1;0;2;52.55;220000
-23.62;-46.74;2;0;0;1;0;0;0;1;0;2;52.55;200000
-23.62;-46.74;2;1;0;1;1;1;0;1;0;2;52.55;196000
-23.62;-46.74;2;0;0;0;0;0;0;1;0;2;52.55;190000
-23.61;-46.74;2;1;0;1;1;1;1;1;0;2;57.37;250000
-23.61;-46.74;1;0;0;1;1;1;0;1;0;2;57.37;292516
-23.61;-46.74;2;0;0;1;1;1;1;1;0;2;57.37;232000
-23.61;-46.74;2;1;0;1;1;1;1;1;0;2;57.37;275000
-23.61;-46.74;2;1;0;1;1;1;1;1;0;2;57.37;260000
-23.60;-46.74;2;0;0;1;1;1;1;2;1;3;104.37;525000
-23.61;-46.74;1;1;0;0;1;1;0;1;0;3;62;210000
-23.61;-46.74;2;1;0;0;1;1;1;1;0;3;62;236000
-23.61;-46.74;2;0;0;0;0;1;0;1;0;3;62;235000
-23.61;-46.75;2;1;0;0;1;0;0;1;0;2;54.5;216000
-23.62;-46.74;1;1;0;1;0;1;0;1;0;2;48.54;190000
-23.62;-46.74;1;1;0;1;1;1;1;1;0;2;48.53;204000
-23.62;-46.74;2;1;0;1;1;1;1;1;0;2;48.54;230000
-23.61;-46.74;1;0;0;0;1;0;0;1;0;2;54.5;203000
-23.62;-46.74;2;0;0;0;1;1;1;1;0;2;48.53;223000
-23.61;-46.75;1;0;0;0;1;0;0;1;0;2;54.5;160000
-23.61;-46.75;1;0;0;1;0;1;0;1;0;2;48.53;185000
-23.62;-46.74;2;1;0;1;1;1;1;1;0;2;48.54;200000
-23.62;-46.74;2;1;0;1;1;1;0;1;0;2;48.54;200000
-23.62;-46.74;2;1;0;1;0;1;1;1;0;2;48.53;170000
-23.61;-46.75;2;1;0;0;1;1;1;1;0;3;62;236000
-23.61;-46.74;2;1;1;1;1;1;0;2;1;2;51.64;280000
-23.61;-46.74;2;1;1;1;1;1;0;1;1;2;67;310000
-23.61;-46.74;2;1;1;1;0;1;0;2;1;2;73.03;345000
-23.61;-46.74;2;1;1;1;1;1;1;1;1;3;67;340000
-23.61;-46.74;2;1;1;1;1;1;0;1;0;2;51.64;292000
-23.61;-46.74;2;1;1;1;1;1;1;1;1;2;51.64;270000
-23.61;-46.74;2;1;1;1;1;1;0;1;1;3;127.51;350000
-23.61;-46.74;2;1;1;1;1;1;0;1;1;2;54.75;275000
-23.61;-46.74;1;1;1;1;1;1;0;1;1;2;51.64;246000
-23.61;-46.75;2;1;1;0;0;1;0;1;1;2;54.75;272000
-23.61;-46.74;3;1;1;1;1;1;0;1;1;2;51.64;289171
-23.61;-46.74;2;1;1;1;1;1;0;1;0;0;51.64;358000
-23.61;-46.74;1;1;1;0;1;1;0;1;1;2;67;355000
-23.61;-46.74;1;0;0;1;1;1;0;1;0;2;39.43;196000
-23.61;-46.74;2;0;0;1;1;1;0;0;0;2;39.52;190000
-23.61;-46.74;2;0;1;0;1;1;0;2;1;2;61.49;400000
-23.61;-46.74;2;1;1;1;1;1;1;2;1;2;60.82;332000
-23.61;-46.74;1;1;0;1;1;1;0;1;0;2;39.52;186000
-23.61;-46.74;2;0;1;1;0;1;0;2;1;2;60.82;280000
-23.61;-46.74;2;0;0;1;0;0;1;2;0;3;91.4;260000
-23.61;-46.74;2;0;0;0;1;0;0;0;0;2;39.52;180000
-23.61;-46.74;2;0;1;1;1;1;1;2;1;2;60.82;340000
-23.61;-46.74;2;1;0;1;1;1;0;2;1;3;75.26;409800
-23.61;-46.74;2;1;1;1;1;1;1;1;0;1;38.59;300000
-23.61;-46.74;2;1;1;1;1;1;1;1;0;2;47.64;290000
-23.61;-46.74;1;1;1;1;1;1;1;1;1;2;54.27;300000
-23.37;-46.44;2;1;1;1;1;1;1;1;1;2;64.14;450000
-23.61;-46.74;2;1;1;1;1;1;1;1;1;1;54.27;344000
-23.61;-46.74;2;1;1;1;1;1;1;1;1;2;54.27;253000
-23.61;-46.74;2;1;1;1;1;1;1;1;1;2;54.27;315000
-23.61;-46.74;1;1;1;1;1;1;1;1;1;2;54.27;290000
-23.61;-46.74;2;1;1;1;1;1;1;1;1;2;54.27;295000
-23.61;-46.74;2;1;1;1;1;1;1;1;1;2;78.52;360000
-23.61;-46.74;2;1;1;1;1;1;0;1;1;2;54.27;285000
-23.61;-46.74;2;1;1;1;1;1;1;1;1;3;64.14;430000
-23.61;-46.74;2;1;1;1;1;1;0;1;1;2;54.27;300000
-23.61;-46.74;2;1;1;1;1;1;1;1;0;2;50.59;320000
-23.61;-46.74;2;1;1;1;1;1;1;1;1;2;54.27;285000
-23.61;-46.74;2;1;1;1;1;1;1;1;0;2;50.59;225000
-23.61;-46.74;2;1;1;1;1;1;1;1;0;2;50.59;295000
-23.61;-46.74;2;1;1;1;1;1;1;1;0;2;50.59;280000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;235000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;235000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;250000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;51.71;251000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;250000
-23.61;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;234000
-23.61;-46.75;1;0;0;1;1;1;1;1;0;2;51.71;250000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;51.71;246000
-23.61;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;270000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;225000
-23.61;-46.75;2;0;0;0;1;1;1;1;0;2;51.71;223000
-23.61;-46.75;1;1;0;1;1;1;1;1;0;2;51.71;225000
-23.61;-46.75;2;1;0;0;0;1;1;1;0;2;51.71;225000
-23.61;-46.75;2;1;0;1;0;1;1;1;0;2;51.71;222000
-23.61;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;240000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;240000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.72;235000
-23.61;-46.75;2;1;0;1;0;1;0;1;0;2;51.71;194000
-23.63;-46.77;2;0;0;1;1;1;0;1;0;2;51.71;235000
-23.61;-46.75;1;1;0;1;1;1;1;1;0;2;51.72;225000
-23.61;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;230000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.72;225000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;80.89;291000
-23.61;-46.75;2;0;0;1;1;1;0;1;0;2;51.72;225000
-23.65;-46.70;2;0;0;0;0;0;0;1;0;2;51.72;200000
-23.61;-46.75;2;0;0;0;1;1;0;1;0;2;51.71;180000
-23.61;-46.75;2;0;0;0;1;1;0;1;0;2;51.71;290000
-23.61;-46.75;2;0;0;0;1;1;0;1;0;2;51.72;209000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;232000
-23.61;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;210000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.72;235000
-23.61;-46.75;2;0;0;0;0;1;0;1;0;2;51.72;222000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;51.71;240000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;230000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;241000
-23.61;-46.75;1;1;0;1;1;1;1;1;0;2;51.71;195000
-23.61;-46.75;1;0;0;0;1;1;0;1;0;2;51.71;225000
-23.61;-46.75;2;0;0;1;1;1;0;1;0;2;51.71;200000
-23.61;-46.75;2;1;0;0;1;1;1;1;0;2;51.71;240000
-23.61;-46.75;1;1;0;1;1;1;0;1;0;2;51.71;233000
-23.61;-46.75;2;0;0;0;1;1;1;1;0;2;51.71;220000
-23.61;-46.75;2;0;0;0;1;1;0;1;0;2;51.71;248000
-23.61;-46.75;2;0;0;1;1;1;1;1;0;2;51.72;226000
-23.61;-46.75;1;1;0;1;1;1;0;1;0;2;51.71;210000
-23.61;-46.75;1;1;0;1;1;1;0;1;0;2;51.71;210000
-23.61;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;225000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;220000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;225000
-23.61;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;206000
-23.59;-46.57;2;0;0;0;1;1;1;1;0;2;51.71;225000
-23.61;-46.75;1;1;0;1;1;1;1;1;0;2;51.71;225000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.72;225000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;212000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;80.89;213000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;235000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;240000
-23.61;-46.75;2;0;0;1;1;1;1;1;0;2;51.72;255000
-23.61;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;295000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.72;230000
-23.61;-46.75;2;1;0;1;1;0;1;1;0;2;51.71;225000
-23.61;-46.75;1;1;0;1;1;1;1;1;0;2;51.71;225000
-23.61;-46.75;2;0;0;0;1;1;0;1;0;2;80.89;215000
-23.61;-46.75;1;1;0;1;1;1;1;1;0;2;51.71;267000
-23.61;-46.75;1;1;0;1;1;1;1;1;0;2;51.71;245696
-23.61;-46.75;1;0;0;1;1;0;1;1;0;2;51.71;190000
-23.61;-46.75;2;1;0;0;1;1;0;1;0;2;51.71;206000
-23.61;-46.75;2;1;0;0;1;1;0;1;0;2;51.71;200000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;0;51.71;275000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;257000
-23.61;-46.75;2;1;0;1;1;1;0;1;0;2;51.72;225000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;263000
-23.62;-46.75;1;1;0;1;1;1;1;1;0;2;51.71;233000
-23.62;-46.75;2;0;0;1;1;1;0;1;0;2;51.72;250000
-23.62;-46.75;1;0;0;0;1;1;1;1;0;0;51.71;210000
-23.62;-46.75;2;1;0;1;1;0;0;1;0;2;51.71;215000
-23.62;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;225000
-23.61;-46.75;1;0;0;1;1;1;1;1;0;2;51.71;215000
-23.62;-46.75;2;0;0;1;1;1;1;1;0;0;51.71;220000
-23.62;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;210000
-23.62;-46.75;2;1;0;1;0;1;1;1;0;2;51.71;220000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;270000
-23.62;-46.75;2;1;0;1;1;1;1;2;0;2;51.71;222000
-23.62;-46.75;2;1;0;0;1;0;1;1;0;2;51.71;223000
-23.62;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;230000
-23.62;-46.75;2;1;0;0;0;1;1;1;0;2;51.71;221000
-23.62;-46.75;2;0;0;1;1;1;1;1;0;2;51.72;225000
-23.62;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;218000
-23.62;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;260000
-23.62;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;215000
-23.62;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;245000
-23.62;-46.75;2;0;0;0;1;1;0;1;0;2;51.71;198848
-23.62;-46.75;2;0;0;1;1;1;0;1;0;2;80.89;212000
-23.55;-46.62;2;0;0;0;1;0;0;1;0;2;51.71;210000
-23.62;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;225000
-23.62;-46.75;2;1;0;1;1;1;1;1;0;2;51.72;220000
-23.62;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;215000
-23.62;-46.77;2;1;0;1;1;1;1;1;0;2;51.71;225000
-23.62;-46.75;2;0;0;1;1;1;0;1;0;2;51.71;246000
-23.62;-46.75;2;1;0;1;1;1;1;1;0;2;51.72;225000
-23.62;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;217000
-23.62;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;225000
-23.61;-46.75;1;1;0;1;1;1;1;1;0;2;51.71;280000
-23.62;-46.75;1;0;0;1;1;1;1;1;0;2;51.71;220000
-23.56;-46.45;2;1;0;1;1;1;0;1;0;2;51.71;190000
-23.61;-46.75;1;0;0;1;1;1;0;1;0;2;80.89;232000
-23.62;-46.75;2;0;0;1;1;1;0;1;0;2;51.71;200000
-23.61;-46.75;2;0;0;1;1;1;0;1;0;2;51.71;200000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.72;225000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;220000
-23.62;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;230000
-23.62;-46.75;2;0;0;1;1;1;1;1;0;2;51.71;210000
-23.62;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;240000
-23.62;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;252000
-23.61;-46.75;2;1;0;1;1;1;0;1;0;2;51.72;188000
-23.61;-46.75;2;1;0;1;1;1;0;1;0;2;51.71;232000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;225000
-23.61;-46.75;1;0;0;1;1;1;1;1;0;2;51.71;212500
-23.61;-46.75;2;1;1;1;1;1;0;1;1;3;67.23;400000
-23.62;-46.75;2;0;0;1;1;1;0;1;0;2;51.72;220000
-23.61;-46.75;1;1;0;0;1;1;0;1;0;2;51.72;221000
-23.62;-46.75;2;0;0;1;1;1;0;1;0;2;51.72;229000
-23.61;-46.75;1;1;0;1;1;1;0;1;0;2;51.71;250000
-23.61;-46.75;2;0;0;0;1;1;0;1;0;2;51.71;185000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;203000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.72;220000
-23.61;-46.75;2;1;0;1;0;1;1;1;0;2;51.71;219000
-23.61;-46.75;1;1;0;0;1;1;1;1;0;2;51.71;232000
-23.61;-46.75;2;0;0;1;1;0;1;1;0;2;51.71;255000
-23.61;-46.75;2;1;0;1;1;1;1;1;0;2;51.71;245000
-23.62;-46.75;1;1;0;1;1;1;0;1;0;2;38.72;210000
-23.62;-46.76;2;1;0;1;1;1;0;0;0;2;38.72;190000
-23.62;-46.75;1;0;0;0;1;1;0;1;0;2;38.72;170000
-23.62;-46.75;1;1;0;0;1;1;0;0;0;2;38.72;196000
-23.62;-46.76;2;1;0;1;1;1;0;0;0;2;38.72;180000
-23.62;-46.76;2;0;0;1;1;1;1;0;0;2;38.72;181000
-23.62;-46.75;2;1;0;1;1;1;0;0;0;2;38.72;182000
-23.62;-46.75;2;1;0;1;1;1;0;0;0;2;38.72;195000
-23.62;-46.76;2;1;0;1;1;1;0;1;0;2;38.72;190000
-23.62;-46.76;1;1;0;1;1;1;0;0;0;2;38.72;185000
-23.62;-46.75;1;1;0;1;1;1;1;1;0;2;47.96;221000
-23.62;-46.75;1;1;0;1;1;1;0;1;0;2;46.97;212000
-23.62;-46.75;1;1;0;1;1;0;1;1;0;2;46.94;192000
-23.62;-46.75;2;1;0;0;1;1;0;1;0;3;59.44;255000
-23.62;-46.75;1;1;0;1;1;1;1;1;0;3;59.44;225000
-23.62;-46.75;1;1;0;1;0;1;1;1;0;2;46.97;198000
-23.62;-46.75;1;1;0;1;1;1;1;1;0;2;46.94;225000
-23.62;-46.75;1;1;0;1;1;1;1;1;0;0;46.97;162000
-23.62;-46.75;2;1;0;1;1;1;1;1;0;3;60.43;210000
-23.62;-46.75;1;1;0;1;0;1;1;1;0;2;46.97;177000
-23.62;-46.74;2;1;0;1;1;1;1;1;0;2;44.32;225000
-23.62;-46.74;1;1;0;1;1;1;0;1;0;0;44.32;175000
-23.37;-46.44;1;1;0;0;1;1;1;1;0;2;44.32;223000
-23.62;-46.74;1;1;0;1;1;1;0;1;0;2;44.32;220000
-23.62;-46.74;2;1;0;1;1;1;1;1;0;2;44.91;213000
-23.62;-46.74;2;1;0;1;0;1;1;1;0;2;44.32;220000
-23.62;-46.74;2;1;0;1;0;1;1;1;0;2;44.91;214000
-23.62;-46.74;2;1;0;1;0;1;0;1;0;2;44.91;219000
-23.62;-46.74;1;1;0;1;1;1;1;1;0;2;44.32;219000
-23.62;-46.74;1;1;1;1;1;1;1;1;0;2;44.32;227000
-23.62;-46.74;2;1;0;1;1;1;0;1;0;2;44.32;223700
-23.62;-46.74;2;1;0;1;0;1;0;1;0;2;44.32;216000
-23.62;-46.74;2;1;0;1;1;1;0;1;0;2;44;205700
-23.62;-46.75;2;1;0;1;1;1;0;1;0;2;51.3;220000
-23.62;-46.75;2;1;0;1;1;1;0;1;0;2;52.4;221000
-23.62;-46.75;2;0;0;1;1;1;0;1;0;3;93.36;225000
-23.62;-46.75;2;0;0;1;1;1;0;1;0;2;58.02;240000
-23.62;-46.75;2;1;0;1;1;1;0;1;0;0;51.3;215000
-23.62;-46.75;2;1;0;1;1;1;0;;0;2;52.4;220000
-23.62;-46.76;2;1;0;1;1;1;1;1;0;3;55.6;276000
-23.37;-46.45;2;1;0;1;1;1;1;1;0;2;47.96;240000
-23.62;-46.76;2;1;0;1;1;0;0;1;0;3;55.6;265000
-23.62;-46.76;2;1;0;1;1;1;1;1;0;2;47.96;238000
-23.62;-46.76;2;1;0;0;1;1;1;1;0;2;47.96;238000
-23.62;-46.76;2;1;0;1;1;1;1;1;0;3;55.6;238000
-23.62;-46.76;2;1;0;1;1;1;1;1;0;2;47.96;270000
-23.62;-46.76;2;1;0;1;1;1;0;1;0;3;55.6;298000
-23.62;-46.76;2;1;0;1;0;1;1;1;0;3;55.6;280000
-23.62;-46.76;2;1;0;1;1;1;1;1;0;2;47.96;284000
-23.62;-46.76;2;1;0;1;1;1;1;1;0;3;55.6;261000
-23.62;-46.76;1;1;0;0;1;1;0;1;0;2;45.36;150000
-23.62;-46.76;1;0;0;0;1;0;0;1;0;0;45.36;180000
-23.62;-46.76;1;0;0;1;0;1;0;1;0;2;45.36;225751
-23.45;-46.56;2;0;0;0;0;0;0;1;0;2;45.36;208000
-23.62;-46.76;1;0;0;0;1;1;0;1;0;2;45.36;193000
-23.64;-46.76;2;1;1;1;1;1;1;1;0;2;51.2;267000
-23.64;-46.76;1;1;1;1;1;0;0;1;0;2;51.2;240000
-23.64;-46.76;2;0;1;0;0;1;1;1;0;3;75.34;318000
-23.64;-46.76;2;0;0;0;0;0;0;1;0;3;75.34;197000
-23.64;-46.76;2;1;0;1;1;1;0;2;0;3;75.34;325000
-23.64;-46.76;2;1;0;0;1;1;0;1;0;2;75.34;330000
-23.64;-46.75;1;1;1;1;1;1;1;1;0;3;66.61;255000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;3;66.61;263000
-23.63;-46.75;2;1;1;1;1;1;0;1;0;0;66.61;300000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;3;66.61;220000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;3;66.61;275000
-23.64;-46.75;2;0;1;0;1;1;1;1;0;2;66.61;253000
-23.64;-46.75;2;1;1;1;1;1;1;0;0;3;66.61;315000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;3;66.61;220000
-23.64;-46.75;2;1;1;0;1;1;0;1;0;3;66.61;265000
-23.63;-46.75;2;1;1;1;1;1;1;1;0;3;66.61;315000
-23.64;-46.75;2;1;1;0;0;1;1;0;0;3;66.61;280000
-23.63;-46.75;1;1;1;1;1;1;1;1;0;3;66.61;260000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;0;64.57;285000
-23.64;-46.76;2;1;1;1;1;1;1;1;0;3;64.57;304000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;3;66.61;280000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;3;66.61;280000
-23.63;-46.75;2;1;1;1;1;1;0;1;0;0;66.61;300000
-23.64;-46.75;2;1;1;0;1;1;1;1;0;2;54.87;242000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;2;54.87;260000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;0;127.5;312000
-23.64;-46.75;2;1;1;0;1;1;1;1;0;2;54.87;225000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;2;54.87;280000
-23.64;-46.75;2;1;1;1;1;1;0;1;0;0;54.87;227500
-23.64;-46.75;1;0;0;0;0;0;0;1;0;2;54.87;230000
-23.64;-46.76;2;0;1;1;1;1;1;1;0;2;54.87;258000
-23.64;-46.76;2;1;1;0;1;1;1;1;0;2;54.87;240000
-23.64;-46.76;2;1;1;0;1;1;1;1;0;2;54.87;240000
-23.64;-46.75;2;1;1;0;1;1;1;1;0;2;51.15;225000
-23.64;-46.75;1;1;1;0;1;1;0;1;0;2;55.98;255000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;2;55.98;290000
-23.56;-46.45;2;1;1;1;1;1;1;1;0;2;51.15;280000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;2;51.15;285000
-23.64;-46.75;2;0;1;1;1;1;1;1;0;2;55.98;243000
-23.64;-46.75;2;1;1;0;1;1;1;1;0;2;55.98;272000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;2;51.15;280000
-23.64;-46.75;2;0;0;1;1;1;0;1;0;2;54.87;230000
-23.64;-46.76;2;1;1;1;1;1;1;1;0;2;51.15;275000
-23.64;-46.75;1;1;1;1;1;1;1;1;0;2;55.98;260000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;2;55.98;250000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;2;51.15;252794
-23.64;-46.75;2;1;1;1;1;1;0;1;0;2;51;290000
-23.64;-46.76;1;1;0;1;1;1;0;1;0;3;75.34;340000
-23.64;-46.75;1;1;1;1;1;1;1;1;0;3;66.61;270000
-23.64;-46.75;1;1;1;1;1;1;1;1;0;2;51.15;250000
-23.64;-46.75;2;1;1;1;1;1;1;1;0;2;51.15;248000
-23.67;-46.77;2;0;0;1;1;1;0;1;0;2;54.87;240000
-23.63;-46.75;2;1;0;1;0;1;1;1;0;2;45.81;205000
-23.63;-46.76;2;1;0;1;1;1;0;1;0;2;45.81;235000
-23.63;-46.75;2;1;0;1;1;1;1;1;0;2;45.81;240000
-23.63;-46.75;2;1;0;1;1;1;1;1;0;2;45.81;210000
-23.63;-46.75;2;1;0;1;1;1;1;1;0;2;45.81;240000
-23.63;-46.75;2;1;0;1;1;1;1;1;0;2;45.81;240000
-23.63;-46.75;2;1;0;1;0;1;1;1;0;2;45.81;225000
-23.63;-46.75;1;0;0;1;1;1;1;1;0;2;45.81;228972
-23.63;-46.75;2;1;0;1;1;1;1;1;0;2;45.81;220000
-23.63;-46.76;2;1;0;1;1;1;0;1;0;2;45.81;232000
-23.63;-46.75;2;1;0;1;1;1;1;1;0;2;45.81;220000
-23.63;-46.75;2;1;1;1;1;1;1;1;0;2;48.19;195000
-23.63;-46.76;2;1;0;1;1;1;0;1;0;2;45.81;190000
-23.63;-46.75;1;1;0;1;1;1;1;1;0;2;45.81;240000
-23.63;-46.76;1;1;0;1;1;1;1;1;0;2;45.81;220000
-23.63;-46.76;2;1;1;1;1;1;1;1;0;2;45.81;215000
-23.63;-46.75;1;1;0;1;1;1;0;0;0;2;45.81;210000
-23.63;-46.75;2;1;0;0;1;1;0;1;0;2;45.81;220000
-23.63;-46.75;2;1;0;1;1;1;1;1;0;2;45.81;200000
-23.63;-46.75;2;1;0;1;0;1;1;1;0;2;45.81;215000
-23.63;-46.75;2;1;0;1;0;1;1;1;0;2;45.81;215000
-23.63;-46.75;1;0;0;0;0;0;0;1;0;2;48.18;215000
-23.63;-46.76;1;1;1;1;1;1;0;1;0;2;48.19;221000
-23.63;-46.76;1;0;0;0;1;1;0;1;0;2;59.66;215000
-23.63;-46.76;1;0;0;0;1;0;0;1;0;2;59.66;205000
-23.63;-46.76;1;0;0;0;0;0;0;1;0;2;59.66;172000
-23.63;-46.76;1;0;0;0;0;0;0;1;0;2;59.66;172000
-23.63;-46.75;2;0;1;1;1;1;1;1;0;2;48.18;195000
-23.63;-46.75;2;1;0;1;1;1;1;1;0;2;45.81;185000
-23.63;-46.75;2;0;0;1;1;1;0;1;0;2;45.81;285000
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.41;220000
-23.64;-46.75;1;1;1;0;1;1;1;1;0;3;65.52;278000
-23.64;-46.75;1;1;1;0;1;1;1;1;0;3;65.52;278000
-23.64;-46.75;2;0;0;0;0;0;0;1;0;0;65.52;280000
-23.65;-46.76;2;1;0;1;0;1;0;1;0;2;53.99;218000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;55.88;240000
-23.65;-46.76;2;0;0;1;1;1;0;1;0;2;55.88;196000
